Sample_Index,Feature_Type,Scaling_Factor,Baseline_LogProb_Token1,Baseline_LogProb_Token2,Baseline_Logit_Diff,Steered_LogProb_Token1,Steered_LogProb_Token2,Steered_Logit_Diff,Delta_LogProb_Token1,Delta_LogProb_Token2,Delta_Logit_Diff
421,sae_recons,-8.0,-0.78390247,-0.6500867,-0.13381577,-0.8179301,-0.6216525,-0.19627762,-0.034027636,0.028434217,-0.062461853
422,sae_recons,-8.0,-0.74422866,-0.686066,-0.05816269,-0.7755344,-0.65778995,-0.117744446,-0.03130573,0.028276026,-0.059581757
423,sae_recons,-8.0,-0.7309023,-0.6964613,-0.034440994,-0.76215065,-0.66749465,-0.09465599,-0.031248331,0.028966665,-0.060214996
424,sae_recons,-8.0,-0.7900931,-0.6473624,-0.14273071,-0.82070875,-0.6216788,-0.19902992,-0.030615628,0.025683582,-0.05629921
425,sae_recons,-8.0,-0.638739,-0.7892231,0.15048409,-0.6594679,-0.7655985,0.1061306,-0.020728886,0.023624599,-0.044353485
426,sae_recons,-8.0,-0.6151158,-0.8177659,0.20265007,-0.6351157,-0.79374033,0.15862465,-0.019999862,0.02402556,-0.04402542
427,sae_recons,-8.0,-0.7882341,-0.6478666,-0.14036751,-0.818991,-0.6220744,-0.19691658,-0.03075689,0.025792181,-0.056549072
428,sae_recons,-8.0,-0.6192097,-0.81780857,0.19859886,-0.64593846,-0.7864128,0.14047432,-0.02672875,0.031395793,-0.058124542
429,sae_recons,-8.0,-2.231702,-0.14435688,-2.0873451,-2.309276,-0.13518107,-2.1740952,-0.077574015,0.009175807,-0.08675003
430,sae_recons,-8.0,-0.6897793,-0.738554,0.04877472,-0.719819,-0.7082738,-0.011545181,-0.030039728,0.030280173,-0.0603199
431,sae_recons,-8.0,-0.74183303,-0.68128425,-0.060548782,-0.76716876,-0.6581447,-0.10902405,-0.02533573,0.023139536,-0.048475266
416,sae_recons,-5.0,-0.689006,-0.73821557,0.049209595,-0.70411474,-0.72262365,0.018508911,-0.015108764,0.015591919,-0.030700684
417,sae_recons,-5.0,-0.7823027,-0.65394574,-0.12835693,-0.8027829,-0.6364411,-0.16634178,-0.020480216,0.017504632,-0.037984848
418,sae_recons,-5.0,-3.3773584,-0.06103619,-3.3163223,-3.446049,-0.058700725,-3.3873482,-0.06869054,0.0023354627,-0.07102585
419,sae_recons,-5.0,-2.0161395,-0.17438462,-1.8417549,-2.060048,-0.16767026,-1.8923779,-0.043908596,0.006714359,-0.05062294
420,sae_recons,-5.0,-0.8212699,-0.62193674,-0.19933319,-0.8408584,-0.60623544,-0.23462296,-0.01958847,0.015701294,-0.035289764
421,sae_recons,-5.0,-0.78390247,-0.6500867,-0.13381577,-0.80490935,-0.6323153,-0.17259407,-0.021006882,0.017771423,-0.038778305
422,sae_recons,-5.0,-0.74422866,-0.686066,-0.05816269,-0.76354235,-0.66841334,-0.09512901,-0.019313693,0.01765263,-0.036966324
423,sae_recons,-5.0,-0.7309023,-0.6964613,-0.034440994,-0.7501679,-0.67838675,-0.07178116,-0.019265592,0.018074572,-0.037340164
424,sae_recons,-5.0,-0.7900931,-0.6473624,-0.14273071,-0.8089712,-0.63134557,-0.17762566,-0.018878102,0.016016841,-0.034894943
425,sae_recons,-5.0,-0.638739,-0.7892231,0.15048409,-0.6515267,-0.77451444,0.12298775,-0.0127877,0.014708638,-0.027496338
426,sae_recons,-5.0,-0.6151158,-0.8177659,0.20265007,-0.62744045,-0.802825,0.17538452,-0.012324631,0.0149409175,-0.027265549
427,sae_recons,-5.0,-0.7882341,-0.6478666,-0.14036751,-0.80718637,-0.6317923,-0.17539406,-0.01895225,0.0160743,-0.03502655
428,sae_recons,-5.0,-0.6192097,-0.81780857,0.19859886,-0.6356829,-0.79823095,0.16254807,-0.016473174,0.019577622,-0.036050797
429,sae_recons,-5.0,-2.231702,-0.14435688,-2.0873451,-2.279832,-0.13856798,-2.141264,-0.048129797,0.0057888925,-0.05391884
430,sae_recons,-5.0,-0.6897793,-0.738554,0.04877472,-0.7082967,-0.7196626,0.0113658905,-0.018517435,0.018891394,-0.03740883
431,sae_recons,-5.0,-0.74183303,-0.68128425,-0.060548782,-0.75744444,-0.66688544,-0.090559006,-0.01561141,0.014398813,-0.030010223
416,sae_recons,5.0,-0.689006,-0.73821557,0.049209595,-0.67456526,-0.7536115,0.07904625,0.014440715,-0.015395939,0.029836655
417,sae_recons,5.0,-0.7823027,-0.65394574,-0.12835693,-0.76273215,-0.67134345,-0.0913887,0.01957053,-0.017397702,0.03696823
418,sae_recons,5.0,-3.3773584,-0.06103619,-3.3163223,-3.310038,-0.06351904,-3.246519,0.06732035,-0.00248285,0.06980324
419,sae_recons,5.0,-2.0161395,-0.17438462,-1.8417549,-1.9733939,-0.18126445,-1.7921295,0.04274559,-0.0068798214,0.049625397
420,sae_recons,5.0,-0.8212699,-0.62193674,-0.19933319,-0.8025235,-0.6375245,-0.16499901,0.018746436,-0.015587747,0.034334183
421,sae_recons,5.0,-0.78390247,-0.6500867,-0.13381577,-0.7638288,-0.6677595,-0.096069336,0.020073652,-0.017672777,0.03774643
422,sae_recons,5.0,-0.74422866,-0.686066,-0.05816269,-0.72577655,-0.70358837,-0.022188187,0.018452108,-0.017522395,0.035974503
423,sae_recons,5.0,-0.7309023,-0.6964613,-0.034440994,-0.71250826,-0.71439654,0.0018882751,0.018394053,-0.017935216,0.03632927
424,sae_recons,5.0,-0.7900931,-0.6473624,-0.14273071,-0.7720503,-0.663238,-0.10881233,0.018042803,-0.015875578,0.03391838
425,sae_recons,5.0,-0.638739,-0.7892231,0.15048409,-0.62650895,-0.8037131,0.17720413,0.012230039,-0.014490008,0.026720047
426,sae_recons,5.0,-0.6151158,-0.8177659,0.20265007,-0.60333645,-0.83247197,0.22913551,0.011779368,-0.014706075,0.026485443
427,sae_recons,5.0,-0.7882341,-0.6478666,-0.14036751,-0.77012485,-0.6637978,-0.10632706,0.018109262,-0.015931189,0.03404045
428,sae_recons,5.0,-0.6192097,-0.81780857,0.19859886,-0.6034601,-0.8372457,0.23378563,0.015749633,-0.019437134,0.035186768
429,sae_recons,5.0,-2.231702,-0.14435688,-2.0873451,-2.1847076,-0.15032582,-2.0343819,0.046994448,-0.0059689432,0.052963257
430,sae_recons,5.0,-0.6897793,-0.738554,0.04877472,-0.67211163,-0.75729,0.085178375,0.017667651,-0.018736005,0.036403656
431,sae_recons,5.0,-0.74183303,-0.68128425,-0.060548782,-0.7269307,-0.69547087,-0.03145981,0.014902353,-0.014186621,0.029088974
416,sae_recons,8.0,-0.689006,-0.73821557,0.049209595,-0.6661806,-0.7627821,0.096601486,0.02282536,-0.024566531,0.04739189
417,sae_recons,8.0,-0.7823027,-0.65394574,-0.12835693,-0.7513942,-0.68173975,-0.069654465,0.030908465,-0.027794003,0.05870247
418,sae_recons,8.0,-3.3773584,-0.06103619,-3.3163223,-3.270228,-0.06508303,-3.205145,0.10713053,-0.0040468387,0.111177444
419,sae_recons,8.0,-2.0161395,-0.17438462,-1.8417549,-1.9482847,-0.18547308,-1.7628117,0.06785476,-0.011088461,0.07894325
420,sae_recons,8.0,-0.8212699,-0.62193674,-0.19933319,-0.79169184,-0.6467944,-0.14489746,0.02957809,-0.02485764,0.05443573
421,sae_recons,8.0,-0.78390247,-0.6500867,-0.13381577,-0.7522122,-0.678312,-0.07390022,0.03169024,-0.028225303,0.059915543
422,sae_recons,8.0,-0.74422866,-0.686066,-0.05816269,-0.715093,-0.71404207,-0.0010509491,0.029135644,-0.027976096,0.05711174
423,sae_recons,8.0,-0.7309023,-0.6964613,-0.034440994,-0.701854,-0.7251046,0.02325058,0.029048324,-0.02864325,0.057691574
424,sae_recons,8.0,-0.7900931,-0.6473624,-0.14273071,-0.7616052,-0.67269605,-0.08890915,0.02848792,-0.025333643,0.053821564
425,sae_recons,8.0,-0.638739,-0.7892231,0.15048409,-0.6194277,-0.8123007,0.192873,0.019311309,-0.023077607,0.042388916
426,sae_recons,8.0,-0.6151158,-0.8177659,0.20265007,-0.5965259,-0.8411739,0.24464798,0.018589914,-0.023407996,0.04199791
427,sae_recons,8.0,-0.7882341,-0.6478666,-0.14036751,-0.7596488,-0.67328215,-0.08636665,0.028585315,-0.02541554,0.054000854
428,sae_recons,8.0,-0.6192097,-0.81780857,0.19859886,-0.594353,-0.84882385,0.25447083,0.024856687,-0.031015277,0.055871964
429,sae_recons,8.0,-2.231702,-0.14435688,-2.0873451,-2.1570673,-0.15399082,-2.0030766,0.07463479,-0.009633943,0.08426857
430,sae_recons,8.0,-0.6897793,-0.738554,0.04877472,-0.6619051,-0.7684477,0.10654259,0.027874172,-0.029893696,0.057767868
431,sae_recons,8.0,-0.74183303,-0.68128425,-0.060548782,-0.71830034,-0.70389223,-0.014408112,0.023532689,-0.022607982,0.04614067
416,sae_recons,10.0,-0.689006,-0.73821557,0.049209595,-0.6607163,-0.7688534,0.10813713,0.028289676,-0.03063786,0.058927536
417,sae_recons,10.0,-0.7823027,-0.65394574,-0.12835693,-0.74400866,-0.68864214,-0.055366516,0.038294017,-0.0346964,0.07299042
418,sae_recons,10.0,-3.3773584,-0.06103619,-3.3163223,-3.2439659,-0.06615508,-3.1778107,0.13339257,-0.0051188953,0.13851166
419,sae_recons,10.0,-2.0161395,-0.17438462,-1.8417549,-1.931764,-0.18831196,-1.7434521,0.0843755,-0.0139273405,0.09830284
420,sae_recons,10.0,-0.8212699,-0.62193674,-0.19933319,-0.78461075,-0.65296173,-0.13164902,0.03665918,-0.031024992,0.06768417
421,sae_recons,10.0,-0.78390247,-0.6500867,-0.13381577,-0.7446332,-0.6853299,-0.059303284,0.03926927,-0.035243213,0.07451248
422,sae_recons,10.0,-0.74422866,-0.686066,-0.05816269,-0.7081357,-0.720976,0.012840271,0.036092937,-0.034910023,0.07100296
423,sae_recons,10.0,-0.7309023,-0.6964613,-0.034440994,-0.69492716,-0.73219675,0.037269592,0.03597516,-0.03573543,0.07171059
424,sae_recons,10.0,-0.7900931,-0.6473624,-0.14273071,-0.75479335,-0.6789724,-0.07582092,0.035299778,-0.031610012,0.06690979
425,sae_recons,10.0,-0.638739,-0.7892231,0.15048409,-0.61480665,-0.81798506,0.2031784,0.023932338,-0.028761983,0.05269432
426,sae_recons,10.0,-0.6151158,-0.8177659,0.20265007,-0.5920832,-0.8469317,0.25484848,0.023032606,-0.029165804,0.05219841
427,sae_recons,10.0,-0.7882341,-0.6478666,-0.14036751,-0.7528009,-0.6795911,-0.07320976,0.035433233,-0.031724513,0.067157745
428,sae_recons,10.0,-0.6192097,-0.81780857,0.19859886,-0.58841646,-0.85650957,0.2680931,0.03079325,-0.038700998,0.06949425
429,sae_recons,10.0,-2.231702,-0.14435688,-2.0873451,-2.138891,-0.15646529,-1.9824257,0.09281111,-0.012108415,0.10491943
430,sae_recons,10.0,-0.6897793,-0.738554,0.04877472,-0.6552582,-0.7758503,0.12059212,0.034521103,-0.037296295,0.0718174
431,sae_recons,10.0,-0.74183303,-0.68128425,-0.060548782,-0.71267813,-0.70946234,-0.0032157898,0.029154897,-0.028178096,0.057332993
416,sae_recons,20.0,-0.689006,-0.73821557,0.049209595,-0.63473874,-0.7987955,0.16405678,0.054267228,-0.060579956,0.11484718
417,sae_recons,20.0,-0.7823027,-0.65394574,-0.12835693,-0.7090594,-0.72277516,0.013715744,0.07324326,-0.06882942,0.14207268
418,sae_recons,20.0,-3.3773584,-0.06103619,-3.3163223,-3.1155474,-0.07188635,-3.043661,0.26181102,-0.010850165,0.2726612
419,sae_recons,20.0,-2.0161395,-0.17438462,-1.8417549,-1.8519439,-0.20284832,-1.6490955,0.16419566,-0.028463691,0.19265938
420,sae_recons,20.0,-0.8212699,-0.62193674,-0.19933319,-0.75116193,-0.68331754,-0.06784439,0.070108,-0.061380804,0.1314888
421,sae_recons,20.0,-0.78390247,-0.6500867,-0.13381577,-0.7087448,-0.7200802,0.011335373,0.07515764,-0.069993496,0.14515114
422,sae_recons,20.0,-0.74422866,-0.686066,-0.05816269,-0.6751562,-0.755282,0.08012581,0.069072485,-0.06921601,0.1382885
423,sae_recons,20.0,-0.7309023,-0.6964613,-0.034440994,-0.6621077,-0.7672827,0.10517502,0.06879461,-0.070821404,0.13961601
424,sae_recons,20.0,-0.7900931,-0.6473624,-0.14273071,-0.72257406,-0.7098978,-0.012676239,0.06751907,-0.062535405,0.13005447
425,sae_recons,20.0,-0.638739,-0.7892231,0.15048409,-0.5928987,-0.8458475,0.25294876,0.045840263,-0.056624413,0.102464676
426,sae_recons,20.0,-0.6151158,-0.8177659,0.20265007,-0.57104284,-0.87511617,0.30407333,0.044072986,-0.057350278,0.10142326
427,sae_recons,20.0,-0.7882341,-0.6478666,-0.14036751,-0.72045416,-0.71063703,-0.009817123,0.06777996,-0.062770426,0.13055038
428,sae_recons,20.0,-0.6192097,-0.81780857,0.19859886,-0.5602997,-0.8944958,0.3341961,0.058910012,-0.07668722,0.13559723
429,sae_recons,20.0,-2.231702,-0.14435688,-2.0873451,-2.0507135,-0.16923991,-1.8814735,0.18098855,-0.024883032,0.20587158
430,sae_recons,20.0,-0.6897793,-0.738554,0.04877472,-0.62382734,-0.8124031,0.18857574,0.06595194,-0.07384908,0.13980103
431,sae_recons,20.0,-0.74183303,-0.68128425,-0.060548782,-0.6860477,-0.7367946,0.050746918,0.055785358,-0.055510342,0.1112957
416,sae_diff,-20.0,-0.689006,-0.73821557,0.049209595,-0.73676115,-0.6892548,-0.047506332,-0.04775518,0.048960745,-0.09671593
417,sae_diff,-20.0,-0.7823027,-0.65394574,-0.12835693,-0.83186704,-0.61070615,-0.22116089,-0.04956436,0.043239594,-0.092803955
418,sae_diff,-20.0,-3.3773584,-0.06103619,-3.3163223,-3.5580182,-0.054352254,-3.503666,-0.18065977,0.0066839345,-0.1873436
419,sae_diff,-20.0,-2.0161395,-0.17438462,-1.8417549,-2.1318088,-0.15670167,-1.9751072,-0.11566925,0.017682955,-0.13335228
420,sae_diff,-20.0,-0.8212699,-0.62193674,-0.19933319,-0.8705162,-0.5820354,-0.28848076,-0.04924625,0.039901316,-0.08914757
421,sae_diff,-20.0,-0.78390247,-0.6500867,-0.13381577,-0.83304286,-0.60780406,-0.2252388,-0.049140394,0.04228264,-0.091423035
422,sae_diff,-20.0,-0.74422866,-0.686066,-0.05816269,-0.7917792,-0.6417796,-0.14999962,-0.04755056,0.04428637,-0.09183693
423,sae_diff,-20.0,-0.7309023,-0.6964613,-0.034440994,-0.7787029,-0.6510021,-0.1277008,-0.0478006,0.04545921,-0.09325981
424,sae_diff,-20.0,-0.7900931,-0.6473624,-0.14273071,-0.8347605,-0.6089094,-0.22585106,-0.044667363,0.038452983,-0.083120346
425,sae_diff,-20.0,-0.638739,-0.7892231,0.15048409,-0.6775519,-0.74478215,0.067230225,-0.038812935,0.044440925,-0.08325386
426,sae_diff,-20.0,-0.6151158,-0.8177659,0.20265007,-0.65369695,-0.7714681,0.11777115,-0.038581133,0.04629779,-0.08487892
427,sae_diff,-20.0,-0.7882341,-0.6478666,-0.14036751,-0.83761376,-0.6055886,-0.23202515,-0.049379647,0.04227799,-0.09165764
428,sae_diff,-20.0,-0.6192097,-0.81780857,0.19859886,-0.6644896,-0.76331127,0.09882164,-0.04527992,0.0544973,-0.09977722
429,sae_diff,-20.0,-2.231702,-0.14435688,-2.0873451,-2.356288,-0.12948507,-2.2268028,-0.12458587,0.014871806,-0.1394577
430,sae_diff,-20.0,-0.6897793,-0.738554,0.04877472,-0.7351529,-0.6915013,-0.04365158,-0.04537362,0.04705268,-0.0924263
431,sae_diff,-20.0,-0.74183303,-0.68128425,-0.060548782,-0.7919603,-0.63580376,-0.15615654,-0.050127268,0.04548049,-0.09560776
416,sae_diff,-10.0,-0.689006,-0.73821557,0.049209595,-0.7126138,-0.7133863,0.0007724762,-0.02360785,0.024829268,-0.04843712
417,sae_diff,-10.0,-0.7823027,-0.65394574,-0.12835693,-0.80694455,-0.63193387,-0.17501068,-0.024641871,0.022011876,-0.046653748
418,sae_diff,-10.0,-3.3773584,-0.06103619,-3.3163223,-3.4673615,-0.057548616,-3.409813,-0.09000301,0.003487572,-0.0934906
419,sae_diff,-10.0,-2.0161395,-0.17438462,-1.8417549,-2.0736027,-0.16530222,-1.9083004,-0.05746317,0.009082407,-0.06654549
420,sae_diff,-10.0,-0.8212699,-0.62193674,-0.19933319,-0.84563684,-0.60173273,-0.24390411,-0.024366915,0.020204008,-0.044570923
421,sae_diff,-10.0,-0.78390247,-0.6500867,-0.13381577,-0.8083262,-0.62857765,-0.17974854,-0.024423718,0.021509051,-0.04593277
422,sae_diff,-10.0,-0.74422866,-0.686066,-0.05816269,-0.767838,-0.66355944,-0.104278564,-0.02360934,0.022506535,-0.046115875
423,sae_diff,-10.0,-0.7309023,-0.6964613,-0.034440994,-0.75464857,-0.6733345,-0.08131409,-0.023746252,0.02312684,-0.046873093
424,sae_diff,-10.0,-0.7900931,-0.6473624,-0.14273071,-0.81226814,-0.62785804,-0.1844101,-0.022175014,0.019504368,-0.041679382
425,sae_diff,-10.0,-0.638739,-0.7892231,0.15048409,-0.65796775,-0.7667114,0.10874367,-0.019228756,0.022511661,-0.041740417
426,sae_diff,-10.0,-0.6151158,-0.8177659,0.20265007,-0.63419664,-0.79433763,0.16014099,-0.019080818,0.023428261,-0.04250908
427,sae_diff,-10.0,-0.7882341,-0.6478666,-0.14036751,-0.8127244,-0.62640125,-0.18632317,-0.024490297,0.021465361,-0.045955658
428,sae_diff,-10.0,-0.6192097,-0.81780857,0.19859886,-0.6416991,-0.7900374,0.14833832,-0.022489369,0.027771175,-0.050260544
429,sae_diff,-10.0,-2.231702,-0.14435688,-2.0873451,-2.2934642,-0.13672587,-2.1567383,-0.061762094,0.007631004,-0.06939316
430,sae_diff,-10.0,-0.6897793,-0.738554,0.04877472,-0.71229464,-0.7146483,0.0023536682,-0.022515357,0.023905694,-0.04642105
431,sae_diff,-10.0,-0.74183303,-0.68128425,-0.060548782,-0.7665732,-0.6582625,-0.1083107,-0.02474016,0.023021758,-0.047761917
416,sae_diff,-8.0,-0.689006,-0.73821557,0.049209595,-0.7078481,-0.7182965,0.010448456,-0.018842101,0.019919038,-0.03876114
417,sae_diff,-8.0,-0.7823027,-0.65394574,-0.12835693,-0.80199397,-0.6362721,-0.1657219,-0.019691288,0.017673671,-0.03736496
418,sae_diff,-8.0,-3.3773584,-0.06103619,-3.3163223,-3.449296,-0.058222856,-3.3910732,-0.07193756,0.0028133318,-0.0747509
419,sae_diff,-8.0,-2.0161395,-0.17438462,-1.8417549,-2.0620182,-0.1670845,-1.8949337,-0.04587865,0.0073001236,-0.053178787
420,sae_diff,-8.0,-0.8212699,-0.62193674,-0.19933319,-0.84072536,-0.6057305,-0.23499489,-0.019455433,0.016206264,-0.035661697
421,sae_diff,-8.0,-0.78390247,-0.6500867,-0.13381577,-0.8034255,-0.63281316,-0.17061234,-0.019523025,0.017273545,-0.03679657
422,sae_diff,-8.0,-0.74422866,-0.686066,-0.05816269,-0.7630961,-0.6679957,-0.0951004,-0.018867433,0.01807028,-0.036937714
423,sae_diff,-8.0,-0.7309023,-0.6964613,-0.034440994,-0.74987745,-0.6778922,-0.071985245,-0.018975139,0.018569112,-0.03754425
424,sae_diff,-8.0,-0.7900931,-0.6473624,-0.14273071,-0.80781525,-0.63170785,-0.1761074,-0.01772213,0.015654564,-0.033376694
425,sae_diff,-8.0,-0.638739,-0.7892231,0.15048409,-0.65410256,-0.77115655,0.117053986,-0.015363574,0.018066525,-0.0334301
426,sae_diff,-8.0,-0.6151158,-0.8177659,0.20265007,-0.63035,-0.7989749,0.16862488,-0.015234172,0.01879102,-0.034025192
427,sae_diff,-8.0,-0.7882341,-0.6478666,-0.14036751,-0.80780506,-0.63063145,-0.17717361,-0.019570947,0.01723516,-0.036806107
428,sae_diff,-8.0,-0.6192097,-0.81780857,0.19859886,-0.63717806,-0.79550517,0.1583271,-0.017968357,0.022303402,-0.04027176
429,sae_diff,-8.0,-2.231702,-0.14435688,-2.0873451,-2.2810385,-0.13821806,-2.1428204,-0.049336433,0.0061388165,-0.055475235
430,sae_diff,-8.0,-0.6897793,-0.738554,0.04877472,-0.7077542,-0.7193776,0.011623383,-0.017974913,0.019176424,-0.037151337
431,sae_diff,-8.0,-0.74183303,-0.68128425,-0.060548782,-0.76156217,-0.6628321,-0.09873009,-0.019729137,0.018452168,-0.038181305
416,sae_diff,-5.0,-0.689006,-0.73821557,0.049209595,-0.70074385,-0.72571105,0.024967194,-0.011737883,0.012504518,-0.024242401
417,sae_diff,-5.0,-0.7823027,-0.65394574,-0.12835693,-0.79458916,-0.6428386,-0.15175056,-0.012286484,0.011107147,-0.023393631
418,sae_diff,-5.0,-3.3773584,-0.06103619,-3.3163223,-3.4222562,-0.05925533,-3.3630009,-0.044897795,0.0017808564,-0.046678543
419,sae_diff,-5.0,-2.0161395,-0.17438462,-1.8417549,-2.0447729,-0.16978246,-1.8749905,-0.028633356,0.004602164,-0.03323555
420,sae_diff,-5.0,-0.8212699,-0.62193674,-0.19933319,-0.83337796,-0.6117803,-0.22159767,-0.012108028,0.010156453,-0.02226448
421,sae_diff,-5.0,-0.78390247,-0.6500867,-0.13381577,-0.79607666,-0.6392392,-0.15683746,-0.012174189,0.010847509,-0.023021698
422,sae_diff,-5.0,-0.74422866,-0.686066,-0.05816269,-0.7559919,-0.67471975,-0.081272125,-0.011763215,0.011346221,-0.023109436
423,sae_diff,-5.0,-0.7309023,-0.6964613,-0.034440994,-0.74273026,-0.6848022,-0.057928085,-0.011827946,0.011659145,-0.023487091
424,sae_diff,-5.0,-0.7900931,-0.6473624,-0.14273071,-0.8011429,-0.63753814,-0.16360474,-0.0110497475,0.009824276,-0.020874023
425,sae_diff,-5.0,-0.638739,-0.7892231,0.15048409,-0.64830977,-0.7778931,0.12958336,-0.009570777,0.011329949,-0.020900726
426,sae_diff,-5.0,-0.6151158,-0.8177659,0.20265007,-0.62460226,-0.8059835,0.18138123,-0.009486437,0.011782408,-0.021268845
427,sae_diff,-5.0,-0.7882341,-0.6478666,-0.14036751,-0.8004412,-0.63704056,-0.16340065,-0.012207091,0.010826051,-0.023033142
428,sae_diff,-5.0,-0.6192097,-0.81780857,0.19859886,-0.6304142,-0.8037922,0.17337799,-0.011204481,0.01401639,-0.025220871
429,sae_diff,-5.0,-2.231702,-0.14435688,-2.0873451,-2.2624621,-0.14048915,-2.121973,-0.03076005,0.0038677305,-0.034627914
430,sae_diff,-5.0,-0.6897793,-0.738554,0.04877472,-0.70097876,-0.72652006,0.025541306,-0.011199474,0.012033939,-0.023233414
431,sae_diff,-5.0,-0.74183303,-0.68128425,-0.060548782,-0.7541212,-0.66970384,-0.08441734,-0.012288153,0.011580408,-0.02386856
416,sae_diff,5.0,-0.689006,-0.73821557,0.049209595,-0.6774191,-0.75088066,0.07346153,0.011586845,-0.012665093,0.024251938
417,sae_diff,5.0,-0.7823027,-0.65394574,-0.12835693,-0.77008843,-0.66525483,-0.1048336,0.012214243,-0.011309087,0.02352333
418,sae_diff,5.0,-3.3773584,-0.06103619,-3.3163223,-3.3326368,-0.06289583,-3.269741,0.044721603,-0.0018596388,0.04658127
419,sae_diff,5.0,-2.0161395,-0.17438462,-1.8417549,-1.9877424,-0.17910483,-1.8086376,0.028397083,-0.004720211,0.033117294
420,sae_diff,5.0,-0.8212699,-0.62193674,-0.19933319,-0.8092715,-0.63223714,-0.17703438,0.011998415,-0.010300398,0.022298813
421,sae_diff,5.0,-0.78390247,-0.6500867,-0.13381577,-0.7717972,-0.6611309,-0.110666275,0.012105286,-0.011044204,0.02314949
422,sae_diff,5.0,-0.74422866,-0.686066,-0.05816269,-0.7325457,-0.69760495,-0.03494072,0.011682987,-0.011538982,0.02322197
423,sae_diff,5.0,-0.7309023,-0.6964613,-0.034440994,-0.7191627,-0.7083175,-0.010845184,0.011739612,-0.011856198,0.02359581
424,sae_diff,5.0,-0.7900931,-0.6473624,-0.14273071,-0.7791415,-0.6573134,-0.12182808,0.010951638,-0.009950995,0.020902634
425,sae_diff,5.0,-0.638739,-0.7892231,0.15048409,-0.6292632,-0.8006957,0.1714325,0.009475768,-0.011472642,0.02094841
426,sae_diff,5.0,-0.6151158,-0.8177659,0.20265007,-0.60574853,-0.82967126,0.22392273,0.009367287,-0.011905372,0.02127266
427,sae_diff,5.0,-0.7882341,-0.6478666,-0.14036751,-0.776143,-0.6588487,-0.11729431,0.0120911,-0.010982096,0.023073196
428,sae_diff,5.0,-0.6192097,-0.81780857,0.19859886,-0.6080922,-0.8320855,0.2239933,0.011117518,-0.014276922,0.02539444
429,sae_diff,5.0,-2.231702,-0.14435688,-2.0873451,-2.2012093,-0.14832625,-2.0528831,0.030492783,-0.0039693713,0.034461975
430,sae_diff,5.0,-0.6897793,-0.738554,0.04877472,-0.6786721,-0.7507775,0.07210541,0.011107206,-0.012223482,0.023330688
431,sae_diff,5.0,-0.74183303,-0.68128425,-0.060548782,-0.7297346,-0.6929781,-0.036756516,0.012098432,-0.011693835,0.023792267
416,sae_diff,8.0,-0.689006,-0.73821557,0.049209595,-0.67054826,-0.7585476,0.087999344,0.01845771,-0.020332038,0.03878975
417,sae_diff,8.0,-0.7823027,-0.65394574,-0.12835693,-0.76281506,-0.67212254,-0.09069252,0.01948762,-0.018176794,0.037664413
418,sae_diff,8.0,-3.3773584,-0.06103619,-3.3163223,-3.3058693,-0.06405197,-3.2418175,0.071489096,-0.0030157827,0.07450485
419,sae_diff,8.0,-2.0161395,-0.17438462,-1.8417549,-1.9708122,-0.1819957,-1.7888165,0.045327306,-0.007611081,0.05293846
420,sae_diff,8.0,-0.8212699,-0.62193674,-0.19933319,-0.80213684,-0.6384768,-0.16366005,0.019133091,-0.01654005,0.03567314
421,sae_diff,8.0,-0.78390247,-0.6500867,-0.13381577,-0.76458675,-0.6678365,-0.09675026,0.01931572,-0.017749786,0.037065506
422,sae_diff,8.0,-0.74422866,-0.686066,-0.05816269,-0.72558725,-0.7046102,-0.02097702,0.018641412,-0.018544257,0.03718567
423,sae_diff,8.0,-0.7309023,-0.6964613,-0.034440994,-0.7121687,-0.7155199,0.0033512115,0.01873362,-0.019058585,0.037792206
424,sae_diff,8.0,-0.7900931,-0.6473624,-0.14273071,-0.77260476,-0.66335756,-0.10924721,0.01748836,-0.015995145,0.033483505
425,sae_diff,8.0,-0.638739,-0.7892231,0.15048409,-0.62360924,-0.8076646,0.18405533,0.015129745,-0.018441498,0.033571243
426,sae_diff,8.0,-0.6151158,-0.8177659,0.20265007,-0.60017145,-0.8368925,0.23672104,0.014944375,-0.019126594,0.03407097
427,sae_diff,8.0,-0.7882341,-0.6478666,-0.14036751,-0.76894444,-0.66551274,-0.1034317,0.019289672,-0.017646134,0.036935806
428,sae_diff,8.0,-0.6192097,-0.81780857,0.19859886,-0.60148513,-0.8407525,0.23926735,0.017724574,-0.022943914,0.040668488
429,sae_diff,8.0,-2.231702,-0.14435688,-2.0873451,-2.183049,-0.15075755,-2.0322914,0.048653126,-0.0064006746,0.05505371
430,sae_diff,8.0,-0.6897793,-0.738554,0.04877472,-0.67205966,-0.7581955,0.086135864,0.017719626,-0.019641519,0.037361145
431,sae_diff,8.0,-0.74183303,-0.68128425,-0.060548782,-0.72253454,-0.7000793,-0.022455215,0.019298494,-0.018795073,0.038093567
416,sae_diff,10.0,-0.689006,-0.73821557,0.049209595,-0.6659854,-0.7637046,0.09771919,0.023020566,-0.025489032,0.048509598
417,sae_diff,10.0,-0.7823027,-0.65394574,-0.12835693,-0.7579774,-0.67674536,-0.08123207,0.024325252,-0.022799611,0.047124863
418,sae_diff,10.0,-3.3773584,-0.06103619,-3.3163223,-3.2880929,-0.0648376,-3.2232552,0.089265585,-0.0038014092,0.09306717
