Seed,Feature Type,Label,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Weight Norm,Cosine Sim Input-Recons,Cosine Sim Input-Diff,Cosine Sim Recons-Diff
45,sae_diff,target,0.4988134503364563,0.8695000410079956,2.102616310119629,0.6820000410079956,3.324218988418579,0.6297268867492676,0.397614985704422,-0.029219908639788628
46,sae_input,target,4.646806716918945,0.7475000619888306,7.662003517150879,0.6500000357627869,2.8851559162139893,0.6525754928588867,0.37505143880844116,-0.003267349675297737
46,sae_recons,target,3.7430026531219482,0.7590000629425049,6.00302267074585,0.6780000329017639,2.734485387802124,0.6525754928588867,0.37505143880844116,-0.003267349675297737
46,sae_diff,target,0.4333711266517639,0.8890000581741333,2.174813747406006,0.6760000586509705,3.2715981006622314,0.6525754928588867,0.37505143880844116,-0.003267349675297737
47,sae_input,target,1.9395241737365723,0.8255000114440918,4.512502670288086,0.6800000071525574,2.700251579284668,0.63205486536026,0.3863677382469177,0.005439768545329571
47,sae_recons,target,3.2350239753723145,0.7545000314712524,4.8246283531188965,0.6720000505447388,2.659339189529419,0.63205486536026,0.3863677382469177,0.005439768545329571
47,sae_diff,target,0.5140358805656433,0.8760000467300415,2.2989015579223633,0.6740000247955322,3.3349218368530273,0.63205486536026,0.3863677382469177,0.005439768545329571
48,sae_input,target,4.36830472946167,0.7870000600814819,6.774111270904541,0.6880000233650208,2.93166184425354,0.6314162015914917,0.40407389402389526,0.004818164277821779
48,sae_recons,target,5.378687858581543,0.7380000352859497,6.7088117599487305,0.6660000085830688,2.6638600826263428,0.6314162015914917,0.40407389402389526,0.004818164277821779
48,sae_diff,target,0.360209196805954,0.9000000357627869,2.2948110103607178,0.6540000438690186,3.291832685470581,0.6314162015914917,0.40407389402389526,0.004818164277821779
49,sae_input,target,2.455037832260132,0.800000011920929,4.635818958282471,0.7020000219345093,2.676086664199829,0.6370515823364258,0.3815116286277771,-0.031013157218694687
49,sae_recons,target,2.8448123931884766,0.7765000462532043,5.226215839385986,0.6680000424385071,2.6001651287078857,0.6370515823364258,0.3815116286277771,-0.031013157218694687
49,sae_diff,target,0.5551894903182983,0.8820000290870667,2.330421209335327,0.690000057220459,3.3264589309692383,0.6370515823364258,0.3815116286277771,-0.031013157218694687
